,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
c,0.6788910627365112,0.5013001561164856,0.27357566356658936,0.05112752318382263,0.06562158465385437,0.4294918179512024,0.18307903409004211,0.11237111687660217,0.675286591053009,0.7110430002212524,0.806048572063446,0.6314624547958374,0.5938512086868286,0.5808081030845642,0.5808081030845642,0.5808081030845642
x,192.5,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,172.5
y,136.6666717529297,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.6666717529297,190.0,243.3333282470703,110.0,196.6666717529297
z,-4.142395973205566,-20.76168441772461,-230.1011199951172,-75.37608337402344,2.4792428016662598,27.950782775878906,136.1084747314453,48.36029052734375,-45.92559051513672,-180.04273986816406,343.1098937988281,217.5254364013672,187.81280517578125,130.26014709472656,-26.708627700805664,-46.52336883544922
c,0.6789990067481995,0.5016436576843262,0.27362126111984253,0.050654105842113495,0.06536921113729477,0.4288046360015869,0.18330466747283936,0.11091960966587067,0.6757572293281555,0.7107689380645752,0.8062350749969482,0.6312770843505859,0.5941455364227295,0.5805380940437317,0.5805380940437317,0.5805380940437317
x,192.5,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,172.5
y,136.6666717529297,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.6666717529297,190.0,243.3333282470703,110.0,196.6666717529297
z,-4.142395973205566,-20.76168441772461,-230.1011199951172,-75.37608337402344,2.4792428016662598,27.950782775878906,136.1084747314453,48.36029052734375,-45.92559051513672,-180.04273986816406,343.1098937988281,217.5254364013672,187.81280517578125,130.26014709472656,-26.708627700805664,-46.52336883544922
c,0.6789451241493225,0.5014834403991699,0.2738266885280609,0.050131432712078094,0.06493410468101501,0.42822501063346863,0.18374192714691162,0.10916448384523392,0.6760722398757935,0.7107243537902832,0.8064877390861511,0.6314001679420471,0.5952765345573425,0.5809655785560608,0.5809655785560608,0.5809655785560608
x,192.5,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,172.5
y,136.6666717529297,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.6666717529297,190.0,243.3333282470703,110.0,196.6666717529297
z,-4.142395973205566,-20.76168441772461,-230.1011199951172,-75.37608337402344,2.4792428016662598,27.950782775878906,136.1084747314453,48.36029052734375,-45.92559051513672,-180.04273986816406,343.1098937988281,217.5254364013672,187.81280517578125,130.26014709472656,-26.708627700805664,-46.52336883544922
c,0.6788698434829712,0.5013402700424194,0.27366316318511963,0.04976881295442581,0.06464022397994995,0.42758709192276,0.18398067355155945,0.10792282223701477,0.6762059330940247,0.7107076644897461,0.8064761161804199,0.6313723921775818,0.5960040092468262,0.5809863805770874,0.5809863805770874,0.5809863805770874
x,192.5,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,172.5
y,136.6666717529297,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.6666717529297,190.0,243.3333282470703,110.0,196.6666717529297
z,-4.142395973205566,-20.76168441772461,-230.1011199951172,-75.37608337402344,2.4792428016662598,27.950782775878906,136.1084747314453,48.36029052734375,-45.92559051513672,-180.04273986816406,343.1098937988281,217.5254364013672,187.81280517578125,130.26014709472656,-26.708627700805664,-46.52336883544922
c,0.6791204214096069,0.5018418431282043,0.27325180172920227,0.049510933458805084,0.06482116878032684,0.42733535170555115,0.1836000680923462,0.10786424577236176,0.6764895915985107,0.710780680179596,0.806339681148529,0.6317449808120728,0.5947492122650146,0.5804418325424194,0.5804418325424194,0.5804418325424194
x,192.5,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,172.5
y,136.6666717529297,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.6666717529297,190.0,243.3333282470703,110.0,196.6666717529297
z,-4.142395973205566,-20.76168441772461,-230.1011199951172,-75.37608337402344,2.4792428016662598,27.950782775878906,136.1084747314453,48.36029052734375,-45.92559051513672,-180.04273986816406,343.1098937988281,217.5254364013672,187.81280517578125,130.26014709472656,-26.708627700805664,-46.52336883544922
c,0.6790966391563416,0.5018327236175537,0.27332329750061035,0.04952920228242874,0.06481769680976868,0.4273558557033539,0.18363997340202332,0.107889823615551,0.676497757434845,0.7107754945755005,0.8062887191772461,0.6316954493522644,0.5947985053062439,0.5804378986358643,0.5804378986358643,0.5804378986358643
x,192.5,122.5,142.5,122.5,162.5,202.5,182.5,172.5,202.5,202.5,242.5,222.5,202.5,222.5,182.5,172.5
y,136.6666717529297,163.3333282470703,243.3333282470703,323.3333435058594,190.0,243.3333282470703,296.6666564941406,150.0,123.33333587646484,110.0,83.33333587646484,136.6666717529297,190.0,243.3333282470703,110.0,196.6666717529297
