,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
z,-4.69659948348999,-29.74527359008789,-282.9102478027344,-128.39822387695312,16.442035675048828,24.879371643066406,130.78977966308594,51.64651870727539,7.343193054199219,-161.20616149902344,349.9382629394531,272.4742736816406,237.17828369140625,205.89686584472656,4.167303085327148,-24.072595596313477
c,0.23307698965072632,0.13742604851722717,0.11018320173025131,0.04325895383954048,0.05620815232396126,0.22975674271583557,0.1346341222524643,0.10899730771780014,0.43285584449768066,0.535693883895874,0.7036490440368652,0.4742286801338196,0.36927926540374756,0.3328913152217865,0.3328913152217865,0.3328913152217865
x,222.5,142.5,162.5,102.5,162.5,162.5,162.5,167.5,182.5,205.8333282470703,222.5,182.5,182.5,182.5,182.5,162.5
y,150.0,190.0,270.0,350.0,216.6666717529297,270.0,323.3333435058594,183.3333282470703,163.3333282470703,136.6666717529297,110.0,163.3333282470703,136.6666717529297,350.0,163.3333282470703,190.0
z,-4.708197116851807,-29.596555709838867,-283.1382141113281,-128.44143676757812,16.274709701538086,24.82514190673828,130.62815856933594,51.898258209228516,7.513004302978516,-161.0207977294922,350.2667541503906,272.4643249511719,237.0307159423828,205.5766143798828,4.49327278137207,-23.442590713500977
c,0.23541750013828278,0.1386488378047943,0.11042244732379913,0.04343245550990105,0.05632507801055908,0.2298438400030136,0.1345949023962021,0.10883572697639465,0.4324009120464325,0.5361087322235107,0.7042565941810608,0.47429654002189636,0.3683456480503082,0.3336244821548462,0.3336244821548462,0.3336244821548462
x,222.5,142.5,162.5,102.5,162.5,162.5,162.5,167.5,182.5,205.35714721679688,222.5,182.5,182.5,182.5,182.5,162.5
y,150.0,190.0,270.0,350.0,216.6666717529297,270.0,323.3333435058594,183.3333282470703,163.3333282470703,136.6666717529297,110.0,163.3333282470703,136.6666717529297,350.0,163.3333282470703,190.0
z,-4.716462135314941,-29.490327835083008,-283.3011474609375,-128.472900390625,16.155302047729492,24.786537170410156,130.5130157470703,52.07801055908203,7.634010314941406,-160.8885955810547,350.5013122558594,272.45709228515625,236.92568969726562,205.34791564941406,4.726007461547852,-22.99247169494629
c,0.23742173612117767,0.14006055891513824,0.1109369546175003,0.04348492622375488,0.05628652125597,0.229645773768425,0.13410350680351257,0.10915353149175644,0.43269261717796326,0.5366356372833252,0.7043003439903259,0.4747338891029358,0.3676149547100067,0.3341066539287567,0.3341066539287567,0.3341066539287567
x,222.5,142.5,162.5,102.5,162.5,162.5,162.5,167.5,182.5,205.0,222.5,182.5,182.5,182.5,182.5,162.5
y,150.0,190.0,270.0,350.0,216.6666717529297,270.0,323.3333435058594,183.3333282470703,163.3333282470703,136.6666717529297,110.0,163.3333282470703,136.6666717529297,350.0,163.3333282470703,190.0
z,-4.722601413726807,-29.41047477722168,-283.42266845703125,-128.49710083007812,16.065855026245117,24.757362365722656,130.4265899658203,52.212955474853516,7.725032806396484,-160.789306640625,350.6777038574219,272.45159912109375,236.84701538085938,205.17543029785156,4.900758743286133,-22.65458106994629
c,0.23500795662403107,0.13922160863876343,0.11107119917869568,0.04330335557460785,0.05640902742743492,0.2267652451992035,0.1336703598499298,0.10924138873815536,0.432780921459198,0.5366448163986206,0.7038599252700806,0.4746526777744293,0.3673061728477478,0.334800124168396,0.334800124168396,0.334800124168396
x,223.75,142.5,162.5,102.5,162.5,162.5,162.5,167.5,182.5,207.5,222.5,182.5,182.5,182.5,182.5,162.5
y,150.0,190.0,270.0,350.0,216.6666717529297,270.0,323.3333435058594,183.3333282470703,163.3333282470703,136.6666717529297,110.0,163.3333282470703,136.6666717529297,350.0,163.3333282470703,190.0
z,-4.682022571563721,-30.134414672851562,-283.1412353515625,-129.049560546875,16.87327003479004,25.121192932128906,130.9070587158203,51.5849609375,7.680873870849609,-161.02676391601562,350.0688171386719,273.0486145019531,237.60260009765625,206.71983337402344,4.113138198852539,-24.18033790588379
c,0.23158389329910278,0.13778835535049438,0.11126555502414703,0.04296339303255081,0.056644342839717865,0.22107501327991486,0.13314379751682281,0.10943624377250671,0.43317240476608276,0.5379931330680847,0.7029848098754883,0.4747140407562256,0.3665228486061096,0.33517003059387207,0.33517003059387207,0.33517003059387207
x,225.0,142.5,162.5,102.5,162.5,162.5,162.5,167.5,182.5,210.0,222.5,182.5,182.5,182.5,182.5,162.5
